,extended,crit3,suicide,property,targtype1,attacktype1,gname,weaptype1,country_txt
136329,0,0,0,-9,4,2,New People's Army (NPA),5,Philippines
136331,0,1,0,0,3,2,Taliban,5,Afghanistan
136332,0,1,0,1,3,3,Taliban,6,Afghanistan
136335,0,1,0,0,3,9,Taliban,13,Afghanistan
136336,0,1,0,0,3,9,Taliban,13,Afghanistan
136339,0,1,0,0,2,9,Taliban,13,Afghanistan
136340,0,1,0,0,14,6,Al-Shabaab,9,Somalia
136341,1,1,0,0,3,1,Taliban,13,Afghanistan
136343,0,1,0,1,3,9,Taliban,13,Afghanistan
136344,0,0,1,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136348,0,1,0,0,3,2,Taliban,5,Afghanistan
136353,0,1,0,-9,3,2,Taliban,5,Afghanistan
136354,0,1,0,-9,3,2,Taliban,5,Afghanistan
136355,0,1,0,0,14,2,Taliban,5,Afghanistan
136358,0,1,0,1,14,2,Fulani extremists,5,Nigeria
136369,0,1,0,1,3,3,Taliban,6,Afghanistan
136375,1,1,0,0,3,6,Taliban,13,Afghanistan
136376,0,0,0,1,4,1,Al-Shabaab,5,Somalia
136381,0,1,0,1,19,2,National Liberation Army of Colombia (ELN),5,Colombia
136382,0,0,0,1,4,3,National Liberation Army of Colombia (ELN),6,Colombia
136387,1,1,0,0,14,6,Al-Shabaab,13,Somalia
136388,1,1,0,0,15,6,Al-Shabaab,13,Somalia
136391,0,0,0,1,4,7,Taliban,5,Afghanistan
136392,1,1,0,0,3,6,Taliban,13,Afghanistan
136393,1,1,0,0,3,6,Taliban,13,Afghanistan
136394,1,1,0,0,3,6,Taliban,13,Afghanistan
136395,1,1,0,0,3,6,Taliban,13,Afghanistan
136402,1,1,0,1,15,6,Islamic State of Iraq and the Levant (ISIL),5,Iraq
136404,1,1,0,1,17,6,Donetsk People's Republic,5,Ukraine
136421,1,1,0,0,1,6,Taliban,13,Afghanistan
136422,0,1,0,1,20,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
136428,1,1,0,0,14,6,Al-Shabaab,9,Somalia
136429,0,1,0,1,21,3,Al-Shabaab,6,Somalia
136430,0,0,0,-9,4,9,Al-Shabaab,13,Somalia
136432,0,1,0,1,1,7,National Liberation Army of Colombia (ELN),8,Colombia
136433,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
136434,0,1,0,0,14,2,Al-Shabaab,5,Kenya
136437,0,1,0,0,2,2,National Liberation Army of Colombia (ELN),5,Colombia
136445,1,1,0,0,2,6,Taliban,5,Afghanistan
136446,0,1,0,-9,3,2,Taliban,5,Afghanistan
136448,0,1,0,0,3,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
136451,0,1,0,1,1,3,Maoists,6,India
136455,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136456,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136457,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136458,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136459,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136460,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136461,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136462,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136463,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136464,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136465,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136466,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136467,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136468,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136469,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136470,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136471,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136472,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136473,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136474,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136475,0,1,0,-9,14,3,Donetsk People's Republic,6,Ukraine
136476,0,0,0,0,4,2,Maoists,5,India
136477,0,0,1,0,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
136478,0,0,1,0,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
136480,0,1,0,1,3,3,Taliban,6,Afghanistan
136482,0,1,0,1,1,7,Al-Qaida in the Arabian Peninsula (AQAP),13,Yemen
136484,0,1,0,1,14,7,Revolutionary Armed Forces of Colombia (FARC),8,Colombia
136485,0,1,0,1,21,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
136488,0,1,0,0,1,2,Al-Shabaab,5,Kenya
136490,0,1,0,1,3,3,Separatists,6,Thailand
136491,0,0,0,1,4,3,Maoists,6,India
136493,0,1,0,0,14,6,Taliban,9,Afghanistan
136494,0,1,0,0,14,9,Al-Qaida in the Arabian Peninsula (AQAP),13,Yemen
136495,0,1,0,-9,4,3,Separatists,6,Thailand
136498,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136499,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136500,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136501,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136502,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136503,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136504,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136510,0,1,0,0,20,3,Taliban,6,Afghanistan
136511,1,1,0,0,14,6,Taliban,13,Afghanistan
136520,0,0,0,-9,4,9,Donetsk People's Republic,13,Ukraine
136521,0,0,0,0,4,9,Donetsk People's Republic,13,Ukraine
136527,0,0,0,0,4,9,Al-Qaida in the Arabian Peninsula (AQAP),13,Yemen
136528,0,1,0,1,14,3,Donetsk People's Republic,6,Ukraine
136529,0,0,0,1,4,3,New People's Army (NPA),6,Philippines
136530,0,1,0,1,1,7,New People's Army (NPA),8,Philippines
136531,0,1,0,-9,1,2,New People's Army (NPA),5,Philippines
136534,0,0,0,-9,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
136535,0,1,0,-9,2,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
136536,1,1,0,0,12,6,Taliban,5,Afghanistan
136537,0,1,0,0,20,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
136538,0,1,0,1,4,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
136543,0,0,0,1,4,3,New People's Army (NPA),6,Philippines
136544,0,1,0,0,3,3,Maoists,6,India
136548,0,1,0,1,3,2,Taliban,5,Afghanistan
136551,0,1,0,0,20,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
136553,0,1,0,1,15,6,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136555,0,1,0,1,17,9,Islamic State of Iraq and the Levant (ISIL),13,Iraq
136556,0,1,0,1,14,2,Islamic State of Iraq and the Levant (ISIL),8,Iraq
136558,0,0,0,1,4,2,Taliban,5,Afghanistan
136561,1,1,0,-9,14,6,Islamic State of Iraq and the Levant (ISIL),5,Iraq
136562,0,1,0,0,3,9,Islamic State of Iraq and the Levant (ISIL),13,Iraq
136575,1,1,0,-9,2,6,Abu Sayyaf Group (ASG),5,Philippines
136576,0,1,0,1,4,2,Al-Shabaab,5,Somalia
136580,0,1,0,0,3,2,Maoists,5,India
136581,0,1,0,1,8,9,Communist Party of India - Maoist (CPI-Maoist),13,India
136583,1,1,0,1,14,6,Islamic State of Iraq and the Levant (ISIL),13,Syria
136591,0,1,0,1,3,3,Taliban,6,Afghanistan
136592,1,1,0,0,3,6,Taliban,5,Afghanistan
136596,0,1,0,1,14,2,Boko Haram,5,Nigeria
136597,0,1,0,1,14,2,Boko Haram,5,Nigeria
136598,0,1,0,1,14,2,Boko Haram,5,Nigeria
136600,0,1,0,1,2,9,New People's Army (NPA),13,Philippines
136605,1,0,0,0,4,6,Donetsk People's Republic,13,Ukraine
136606,0,1,0,0,3,9,Taliban,13,Afghanistan
136608,0,1,0,1,1,6,Al-Shabaab,5,Kenya
136609,0,1,0,1,2,2,Al-Shabaab,5,Somalia
136611,0,1,0,1,14,3,Taliban,6,Afghanistan
136614,0,1,0,0,1,6,Kurdistan Workers' Party (PKK),9,Turkey
136620,0,1,0,0,2,1,Islamic State of Iraq and the Levant (ISIL),5,Iraq
136622,0,1,0,0,4,9,Islamic State of Iraq and the Levant (ISIL),13,Iraq
136624,0,1,0,-9,14,6,Boko Haram,5,Nigeria
136625,0,1,0,-9,14,6,Boko Haram,5,Nigeria
136629,0,1,0,0,14,6,Communist Party of India - Maoist (CPI-Maoist),9,India
136632,0,1,0,0,15,2,Taliban,5,Afghanistan
136634,0,1,0,0,4,3,Separatists,6,Thailand
136645,0,1,0,0,14,9,Al-Shabaab,13,Somalia
136646,0,1,0,1,3,2,Al-Shabaab,5,Kenya
136647,1,1,0,0,14,6,Taliban,5,Afghanistan
136649,0,1,0,0,3,2,Islamic State of Iraq and the Levant (ISIL),5,Egypt
136653,0,1,0,1,2,1,Taliban,6,Afghanistan
136662,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136663,1,1,0,0,17,6,Islamic State of Iraq and the Levant (ISIL),13,Iraq
136666,0,1,0,1,2,7,Separatists,8,Thailand
136667,0,1,0,1,14,2,Boko Haram,5,Nigeria
136668,0,1,0,1,14,2,Boko Haram,5,Nigeria
136669,0,1,0,1,1,3,New People's Army (NPA),6,Philippines
136670,0,1,1,0,2,3,Boko Haram,6,Nigeria
136672,1,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),5,Syria
136677,0,1,0,1,2,2,Maoists,5,India
136678,1,1,0,0,14,6,Donetsk People's Republic,13,Ukraine
136690,1,1,0,1,14,4,Al-Shabaab,5,Kenya
136691,0,1,0,0,3,1,Al-Shabaab,5,Somalia
136694,0,1,0,1,8,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
136695,1,1,0,1,1,6,Abu Sayyaf Group (ASG),5,Philippines
136697,0,1,0,0,3,9,Taliban,13,Afghanistan
136701,0,1,0,1,3,2,Taliban,5,Afghanistan
136703,1,1,0,0,2,6,Taliban,5,Afghanistan
136705,0,0,0,1,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
136714,0,1,0,0,14,3,Taliban,6,Afghanistan
136715,0,1,0,0,14,3,Taliban,6,Afghanistan
136716,0,1,0,0,1,2,New People's Army (NPA),5,Philippines
136717,0,0,0,0,4,3,Maoists,6,India
136718,0,1,0,1,3,3,Boko Haram,6,Nigeria
136723,0,1,0,1,22,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136724,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136725,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136727,0,1,0,1,2,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136728,0,1,0,1,2,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136730,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136731,0,1,0,-9,14,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
136736,0,1,0,0,3,2,Maoists,9,India
136737,0,0,0,-9,4,3,Taliban,6,Afghanistan
136743,0,0,0,0,4,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
136744,0,1,0,1,16,3,Taliban,6,Afghanistan
136746,1,0,0,1,4,6,Islamic State of Iraq and the Levant (ISIL),6,Syria
136747,0,0,0,0,4,2,Kurdistan Workers' Party (PKK),5,Turkey
136748,0,0,0,0,4,2,Kurdistan Workers' Party (PKK),5,Turkey
136749,0,1,0,0,3,2,Taliban,5,Afghanistan
136750,0,0,0,0,4,2,Taliban,9,Afghanistan
136751,0,1,0,1,3,2,Taliban,5,Afghanistan
136755,0,0,0,1,4,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
136756,0,1,0,0,3,2,Taliban,5,Afghanistan
136758,0,0,0,0,4,2,Taliban,5,Afghanistan
136759,0,1,0,0,3,3,Taliban,6,Afghanistan
136775,0,1,0,0,14,6,Communist Party of India - Maoist (CPI-Maoist),9,India
136776,0,1,0,0,3,2,Taliban,5,Afghanistan
136777,0,1,0,0,4,3,Taliban,6,Afghanistan
136779,0,0,0,1,4,9,Al-Shabaab,13,Somalia
136785,0,1,0,0,3,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
136790,0,0,0,1,4,3,Abu Sayyaf Group (ASG),6,Philippines
136791,0,1,0,1,2,2,New People's Army (NPA),5,Philippines
136802,0,0,0,-9,4,2,Kurdistan Workers' Party (PKK),5,Turkey
136804,0,1,0,0,14,2,Taliban,5,Afghanistan
136805,0,1,0,0,14,6,Maoists,5,India
136815,0,1,0,0,14,6,Boko Haram,5,Nigeria
136816,0,1,0,1,14,2,Boko Haram,6,Nigeria
136818,0,1,0,1,2,1,Al-Shabaab,6,Somalia
136819,1,1,0,1,14,6,Al-Shabaab,9,Kenya
136824,1,0,0,0,4,6,New People's Army (NPA),5,Philippines
136826,0,1,0,1,1,7,New People's Army (NPA),8,Philippines
136827,0,0,0,1,4,9,New People's Army (NPA),13,Philippines
136828,0,1,0,-9,4,2,New People's Army (NPA),5,Philippines
136830,0,1,0,1,3,3,Taliban,6,Afghanistan
136843,0,0,0,0,4,2,Maoists,5,India
136844,0,1,1,1,17,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136848,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136849,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136850,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136851,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136852,0,1,0,1,22,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136860,0,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),12,Iraq
136861,0,1,0,-9,14,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
136877,0,0,0,1,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
136878,0,1,0,1,4,1,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
136879,0,1,0,0,3,3,Taliban,6,Afghanistan
136880,0,1,1,0,3,3,Taliban,6,Afghanistan
136881,0,0,0,-9,4,3,Houthi extremists (Ansar Allah),6,Yemen
136882,0,1,0,1,2,6,New People's Army (NPA),5,Philippines
136887,0,0,1,-9,4,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
136891,0,1,0,0,3,2,Maoists,5,India
136892,1,1,0,1,2,6,Boko Haram,6,Nigeria
136893,0,1,0,0,14,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
136898,0,1,0,-9,8,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136903,0,1,1,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136904,0,1,1,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136905,0,1,1,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136907,0,1,1,-9,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136908,0,1,0,1,15,3,Donetsk People's Republic,6,Ukraine
136909,0,1,0,1,1,3,Donetsk People's Republic,6,Ukraine
136910,0,0,0,0,4,6,Abu Sayyaf Group (ASG),5,Philippines
136911,0,1,0,1,3,3,Al-Shabaab,6,Somalia
136917,1,1,0,0,7,6,Taliban,13,Afghanistan
136920,1,1,0,0,1,6,Kurdistan Workers' Party (PKK),13,Turkey
136931,0,1,0,0,14,3,Taliban,6,Afghanistan
136933,0,1,0,0,3,1,Maoists,6,India
136934,0,1,0,0,3,2,Boko Haram,5,Nigeria
136938,0,1,1,1,2,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136939,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
136950,1,1,0,0,14,6,Donetsk People's Republic,9,Ukraine
136953,0,1,0,1,3,2,Taliban,5,Afghanistan
136964,0,1,0,1,2,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
136965,0,1,0,1,1,3,Al-Shabaab,6,Kenya
136967,0,1,1,1,4,3,Taliban,6,Afghanistan
136968,0,1,0,1,3,3,Taliban,6,Afghanistan
136970,0,0,0,-9,4,1,New People's Army (NPA),5,Philippines
136972,0,1,0,0,22,1,Houthi extremists (Ansar Allah),5,Yemen
136976,0,0,0,0,4,9,Taliban,13,Afghanistan
136978,0,1,0,1,4,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
136980,0,1,0,1,21,2,Kurdistan Workers' Party (PKK),6,Turkey
136985,0,1,0,0,17,9,Taliban,13,Afghanistan
136989,0,1,0,1,14,3,Boko Haram,6,Nigeria
136990,0,1,0,0,14,2,Boko Haram,9,Nigeria
136991,0,1,0,1,19,3,Boko Haram,6,Nigeria
136996,0,1,0,0,14,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
136997,0,1,0,1,20,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
137010,0,0,0,0,4,9,Tehrik-i-Taliban Pakistan (TTP),13,Pakistan
137015,1,1,0,1,10,6,Donetsk People's Republic,6,Ukraine
137016,0,1,1,1,15,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137021,0,1,0,-9,2,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137022,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137023,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137024,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137025,0,1,0,1,1,3,Donetsk People's Republic,6,Ukraine
137037,0,1,0,0,20,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
137038,0,0,0,0,4,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
137041,0,1,0,0,15,6,Taliban,9,Afghanistan
137042,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137048,0,1,0,0,14,2,Taliban,5,Afghanistan
137050,0,1,0,1,3,2,Taliban,5,Afghanistan
137055,0,1,0,0,1,7,New People's Army (NPA),5,Philippines
137057,0,1,0,0,3,1,Islamic State of Iraq and the Levant (ISIL),5,Iraq
137058,0,1,0,-9,14,9,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137063,0,1,0,1,16,7,Boko Haram,5,Nigeria
137065,0,1,0,1,10,6,Houthi extremists (Ansar Allah),5,Yemen
137066,0,1,0,1,14,3,Donetsk People's Republic,6,Ukraine
137067,0,1,0,1,14,2,Revolutionary Armed Forces of Colombia (FARC),8,Colombia
137068,0,1,0,1,20,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
137071,1,1,0,0,14,6,Al-Shabaab,13,Somalia
137076,0,0,0,0,4,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
137081,0,1,0,1,3,3,Taliban,6,Afghanistan
137083,0,1,0,0,3,3,Taliban,6,Afghanistan
137086,1,1,0,0,3,6,Taliban,5,Afghanistan
137087,1,1,0,0,3,6,Taliban,5,Afghanistan
137095,0,0,0,1,4,2,Islamic State of Iraq and the Levant (ISIL),5,Lebanon
137100,0,1,0,1,14,2,Donetsk People's Republic,5,Ukraine
137101,0,1,0,1,14,2,Donetsk People's Republic,5,Ukraine
137102,0,1,0,1,14,2,Donetsk People's Republic,5,Ukraine
137105,0,1,0,-9,14,3,Donetsk People's Republic,6,Ukraine
137106,0,1,0,0,14,6,Maoists,5,India
137108,0,1,0,1,7,3,Muslim extremists,6,Mali
137115,0,1,0,0,3,2,Al-Shabaab,5,Somalia
137116,1,1,0,0,1,6,Abu Sayyaf Group (ASG),5,Philippines
137117,0,0,0,0,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
137125,0,0,0,0,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137129,0,1,0,0,3,3,Communist Party of India - Maoist (CPI-Maoist),6,India
137132,0,1,0,-9,14,2,Boko Haram,5,Nigeria
137133,0,1,0,-9,14,2,Boko Haram,5,Nigeria
137134,0,0,0,0,4,2,Boko Haram,5,Nigeria
137142,0,1,0,1,19,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137146,0,1,0,-9,3,3,Al-Shabaab,6,Somalia
137149,0,0,0,0,4,9,Al-Qaida in the Arabian Peninsula (AQAP),13,Yemen
137150,0,1,0,-9,4,3,Al-Shabaab,6,Somalia
137151,0,0,0,1,4,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
137152,0,0,0,1,4,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
137153,1,1,0,1,3,6,Taliban,13,Afghanistan
137159,0,1,0,0,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137161,0,0,0,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137168,0,1,0,0,14,9,Maoists,13,India
137170,0,1,1,1,2,3,Taliban,6,Afghanistan
137171,0,1,0,1,8,3,Taliban,6,Afghanistan
137173,0,0,0,1,4,2,Abu Sayyaf Group (ASG),5,Philippines
137175,0,0,1,1,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
137176,0,1,0,0,3,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
137177,0,0,0,1,4,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
137178,0,1,0,-9,3,3,Taliban,6,Afghanistan
137182,0,1,0,1,14,2,Taliban,5,Afghanistan
137183,0,1,0,0,3,9,Taliban,13,Afghanistan
137184,0,1,0,1,3,3,Taliban,6,Afghanistan
137185,0,1,1,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137188,0,0,0,1,4,3,Donetsk People's Republic,6,Ukraine
137189,0,1,0,1,14,7,New People's Army (NPA),5,Philippines
137190,0,1,0,0,14,2,Communist Party of India - Maoist (CPI-Maoist),5,India
137191,0,0,0,1,4,2,Muslim extremists,5,Lebanon
137199,0,1,0,-9,3,2,Communist Party of India - Maoist (CPI-Maoist),5,India
137203,0,1,0,-9,14,2,Donetsk People's Republic,5,Ukraine
137205,0,0,0,-9,4,3,Al-Shabaab,6,Somalia
137206,0,1,1,1,2,3,Al-Shabaab,6,Somalia
137207,0,1,0,1,3,2,Al-Shabaab,6,Kenya
137208,0,1,0,0,14,9,Islamic State of Iraq and the Levant (ISIL),13,Syria
137209,0,1,0,0,14,9,Islamic State of Iraq and the Levant (ISIL),13,Syria
137210,0,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),13,Syria
137211,0,0,1,1,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
137212,0,0,1,0,4,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
137213,0,0,0,1,4,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
137216,0,0,0,-9,4,2,Taliban,6,Afghanistan
137217,0,0,0,1,4,3,Donetsk People's Republic,6,Ukraine
137218,0,1,0,0,20,3,Taliban,6,Afghanistan
137227,0,1,0,0,20,9,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137232,0,0,0,1,4,7,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
137237,0,1,1,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137238,0,1,1,-9,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137239,0,1,0,1,14,2,Boko Haram,5,Nigeria
137241,0,0,0,1,4,3,Donetsk People's Republic,6,Ukraine
137243,0,1,0,0,20,3,Al-Shabaab,6,Somalia
137244,0,1,0,1,9,7,Al-Shabaab,13,Somalia
137245,0,1,0,0,20,3,Al-Shabaab,6,Somalia
137251,0,0,0,1,4,9,Taliban,13,Afghanistan
137252,0,1,0,0,14,6,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
137254,0,1,0,1,2,2,Taliban,5,Afghanistan
137261,1,1,0,0,14,6,Kurdistan Workers' Party (PKK),13,Turkey
137263,0,0,1,0,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137264,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137265,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137266,0,1,0,0,17,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137269,0,1,0,-9,14,2,Boko Haram,6,Nigeria
137270,1,1,0,1,17,6,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137272,1,1,0,0,2,1,Taliban,5,Afghanistan
137278,0,0,0,1,4,2,Taliban,5,Afghanistan
137284,1,1,0,0,17,6,Al-Shabaab,13,Somalia
137285,0,1,0,1,10,1,Al-Shabaab,6,Somalia
137287,0,0,0,0,4,2,New People's Army (NPA),5,Philippines
137289,0,1,1,0,3,3,Taliban,6,Afghanistan
137290,0,1,0,1,7,3,Muslim extremists,6,Mali
137295,0,1,0,1,3,2,Boko Haram,5,Nigeria
137298,0,1,0,0,4,3,Maoists,6,India
137299,1,1,0,0,2,6,Taliban,5,Afghanistan
137302,0,1,0,1,14,2,Fulani extremists,5,Nigeria
137303,0,1,0,1,14,2,Fulani extremists,5,Nigeria
137304,0,1,0,1,14,2,Fulani extremists,5,Nigeria
137306,0,1,0,-9,3,2,Communist Party of India - Maoist (CPI-Maoist),5,India
137313,0,1,0,1,4,9,Al-Shabaab,13,Somalia
137314,0,1,0,-9,6,3,Al-Shabaab,6,Somalia
137315,0,1,0,-9,7,3,Al-Shabaab,6,Somalia
137316,0,1,0,-9,14,3,Al-Shabaab,6,Somalia
137317,0,1,0,0,20,3,Abu Sayyaf Group (ASG),6,Philippines
137318,1,1,0,0,2,6,Taliban,13,Afghanistan
137325,0,1,0,1,3,3,Taliban,6,Afghanistan
137326,1,1,0,0,14,6,Communist Party of India - Maoist (CPI-Maoist),5,India
137333,0,1,0,0,14,3,Taliban,6,Afghanistan
137335,0,0,0,0,4,3,Taliban,6,Afghanistan
137336,0,1,0,1,19,9,Islamic State of Iraq and the Levant (ISIL),13,Syria
137344,0,1,1,1,2,3,Taliban,6,Afghanistan
137345,0,1,1,1,3,3,Taliban,6,Afghanistan
137346,0,0,0,1,4,9,Taliban,13,Afghanistan
137354,0,1,0,0,14,3,Taliban,6,Afghanistan
137355,0,1,0,1,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137356,0,0,1,0,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137358,0,1,1,-9,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
137362,1,1,0,1,14,6,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137363,0,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137364,0,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137365,0,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),13,Iraq
137367,0,1,0,1,14,2,Fulani extremists,5,Nigeria
137368,1,1,0,1,15,6,Boko Haram,13,Nigeria
137369,0,1,0,0,3,1,Taliban,5,Afghanistan
